timestamp,particle_count,mean_size_mm,std_size_mm,min_size_mm,max_size_mm,concentration_per_ml,sample_volume_ml,detection_fps,system_mode,threshold_value,min_particle_area,max_particle_area,session_id
2025-09-29T14:38:04.998018,3,0.1235,0.0248,0.0906,0.1505,60.0,0.05,12.81,detect,60,50,5000,20250929_143705
2025-09-29T14:38:05.399598,6,0.1544,0.0614,0.0913,0.2737,120.0,0.05,12.81,detect,60,50,5000,20250929_143705
2025-09-29T14:38:05.447913,6,0.1165,0.0471,0.0833,0.2194,120.0,0.05,12.81,detect,60,50,5000,20250929_143705
2025-09-29T14:38:05.501929,7,0.1015,0.0123,0.0814,0.1173,140.0,0.05,12.81,detect,60,50,5000,20250929_143705
2025-09-29T14:38:05.679031,4,0.1257,0.0402,0.0821,0.1779,80.0,0.05,12.81,detect,60,50,5000,20250929_143705
2025-09-29T14:38:05.798344,10,0.118,0.0379,0.0806,0.1927,200.0,0.05,12.81,detect,60,50,5000,20250929_143705
2025-09-29T14:38:05.958780,7,0.1149,0.0199,0.0906,0.1418,140.0,0.05,12.81,detect,60,50,5000,20250929_143705
2025-09-29T14:38:06.236981,5,0.1401,0.0664,0.0899,0.2714,100.0,0.05,12.81,detect,60,50,5000,20250929_143705
2025-09-29T14:38:06.413213,5,0.2473,0.2217,0.0818,0.682,100.0,0.05,12.81,detect,60,50,5000,20250929_143705
2025-09-29T14:38:06.512504,3,0.0984,0.019,0.0806,0.1246,60.0,0.05,12.81,detect,60,50,5000,20250929_143705
2025-09-29T14:38:06.650776,5,0.1322,0.0415,0.0906,0.2093,100.0,0.05,12.81,detect,60,50,5000,20250929_143705
2025-09-29T14:38:06.793736,8,0.1891,0.118,0.1028,0.406,160.0,0.05,12.81,detect,60,50,5000,20250929_143705
2025-09-29T14:38:06.834224,3,0.1198,0.0381,0.0798,0.1711,60.0,0.05,12.81,detect,60,50,5000,20250929_143705
2025-09-29T14:38:07.346979,0,0.0,0.0,0.0,0.0,0.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:07.380773,6,0.1093,0.029,0.087,0.1713,120.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:07.422791,7,0.1339,0.0622,0.0802,0.2713,140.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:07.484717,3,0.1311,0.0182,0.1173,0.1568,60.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:07.594962,5,0.1537,0.0392,0.0841,0.2037,100.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:07.679829,7,0.1285,0.0478,0.0806,0.2148,140.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:07.843133,7,0.1574,0.082,0.0863,0.3104,140.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:07.886516,7,0.1398,0.0771,0.081,0.2972,140.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:07.990219,8,0.1686,0.0791,0.0837,0.3408,160.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:08.086815,10,0.1507,0.0746,0.0821,0.3093,200.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:08.190731,6,0.165,0.0774,0.0802,0.2989,120.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:08.287898,7,0.2008,0.075,0.0841,0.3202,140.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:08.363823,3,0.2258,0.1384,0.1028,0.4192,60.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:08.427749,3,0.1597,0.1001,0.0844,0.3012,60.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:08.507840,2,0.2658,0.181,0.0848,0.4468,40.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:08.597371,3,0.2066,0.134,0.0951,0.3951,60.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:08.965564,6,0.156,0.0941,0.0856,0.3383,120.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:09.006482,3,0.2157,0.0843,0.1148,0.3211,60.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:09.092753,8,0.1413,0.0768,0.0802,0.3135,160.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:09.138690,9,0.1534,0.0754,0.0821,0.333,180.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:09.200506,5,0.1658,0.0873,0.0934,0.3302,100.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:09.311170,7,0.1469,0.0754,0.0874,0.3052,140.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:09.408393,4,0.122,0.0375,0.0863,0.1784,80.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:09.490938,7,0.1534,0.0631,0.0863,0.2872,140.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:09.698055,9,0.1381,0.065,0.0848,0.2913,180.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T14:38:09.781167,5,0.1343,0.0557,0.0806,0.2099,100.0,0.05,7.14,detect,60,50,5000,20250929_143705
2025-09-29T15:23:19.056016,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,detect,60,50,5000,20250929_152319
2025-09-29T15:23:23.220354,73,0.1249,0.0582,0.0802,0.3787,1460.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:23.273439,0,0.0,0.0,0.0,0.0,0.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:23.720106,5,0.356,0.239,0.1269,0.7102,100.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:23.770769,7,0.2323,0.1859,0.0814,0.6339,140.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:23.980667,15,0.323,0.1695,0.0859,0.6723,300.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:24.113406,6,0.2567,0.1713,0.1009,0.5996,120.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:24.321076,26,0.1338,0.0624,0.0821,0.295,520.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:24.424756,22,0.1528,0.1258,0.0833,0.5724,440.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:24.502310,26,0.1536,0.1042,0.0802,0.5454,520.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:24.684528,35,0.1614,0.1257,0.081,0.6473,700.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:25.186330,25,0.2037,0.1154,0.0829,0.501,500.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:25.244315,27,0.1432,0.12,0.081,0.7001,540.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:25.410063,22,0.1672,0.1404,0.0818,0.7248,440.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:25.626295,17,0.1955,0.1687,0.081,0.7585,340.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:26.947289,23,0.1235,0.047,0.0818,0.26,460.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:27.003537,26,0.1255,0.0537,0.0818,0.323,520.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:27.056153,42,0.1455,0.1263,0.0798,0.72,840.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:27.134785,46,0.1396,0.115,0.0798,0.728,920.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:27.234633,43,0.1658,0.1481,0.081,0.7771,860.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:27.968788,63,0.1537,0.1233,0.0814,0.7505,1260.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:28.022085,50,0.1622,0.1395,0.0798,0.7543,1000.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:28.081532,71,0.1412,0.0868,0.0798,0.5746,1420.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:28.129970,68,0.1347,0.0829,0.081,0.5195,1360.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:28.345267,55,0.1291,0.0819,0.0802,0.4808,1100.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:28.503652,22,0.2297,0.1008,0.0829,0.5345,440.0,0.05,7.1,detect,60,50,5000,20250929_152319
2025-09-29T15:23:28.804741,35,0.2118,0.1367,0.0859,0.7235,700.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:29.089345,72,0.2106,0.0963,0.0825,0.7109,1440.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:29.388788,69,0.2156,0.132,0.0837,0.7795,1380.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:30.054908,61,0.2257,0.1475,0.0798,0.7938,1220.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:30.093734,94,0.1781,0.1132,0.081,0.7606,1880.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:30.839621,89,0.1697,0.0982,0.0814,0.7589,1780.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:31.140838,49,0.2348,0.1399,0.0814,0.723,980.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:31.477190,47,0.2126,0.1395,0.0874,0.724,940.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:32.118832,74,0.1904,0.1137,0.0802,0.7021,1480.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:32.252115,71,0.1871,0.1149,0.0885,0.7013,1420.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:33.075027,83,0.2251,0.1648,0.0798,0.7792,1660.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:33.551835,94,0.2167,0.1409,0.0818,0.771,1880.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:34.439373,83,0.1931,0.0828,0.0825,0.568,1660.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:34.894990,48,0.2237,0.1073,0.0937,0.5901,960.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:35.414142,31,0.2736,0.1408,0.0867,0.7425,620.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:35.776729,37,0.2289,0.126,0.0848,0.6706,740.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:36.112208,33,0.221,0.1267,0.0856,0.79,660.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:36.708951,39,0.2171,0.118,0.0818,0.7639,780.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:37.259117,41,0.2283,0.1227,0.0798,0.755,820.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:37.381262,20,0.2381,0.1078,0.0848,0.4922,400.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:37.752778,24,0.2162,0.1124,0.0863,0.5141,480.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:38.304877,23,0.2306,0.1118,0.0881,0.5551,460.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:38.616551,40,0.2209,0.1213,0.0814,0.563,800.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:38.832897,41,0.2107,0.1199,0.0821,0.5628,820.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:39.341155,38,0.2195,0.12,0.081,0.5655,760.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:39.746306,42,0.2066,0.1072,0.0878,0.562,840.0,0.05,5.62,detect,60,50,5000,20250929_152319
2025-09-29T15:23:40.086308,38,0.2088,0.0987,0.099,0.5329,760.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:41.552608,33,0.2259,0.0952,0.0878,0.5156,660.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:41.655332,35,0.2507,0.1317,0.0837,0.7672,700.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:41.765335,12,0.2062,0.1549,0.081,0.5285,240.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:41.908641,14,0.2542,0.1372,0.091,0.512,280.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:43.818194,36,0.1752,0.1479,0.0802,0.7223,720.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:46.098920,21,0.1708,0.0984,0.0874,0.4542,420.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:46.447238,24,0.1753,0.0995,0.0802,0.4712,480.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:47.501714,24,0.1936,0.1548,0.0837,0.6461,480.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:47.501714,24,0.1936,0.1548,0.0837,0.6461,480.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:48.695296,28,0.1626,0.0918,0.0802,0.3925,560.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:48.797316,18,0.1429,0.089,0.0852,0.4109,360.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:48.901765,13,0.1878,0.1744,0.0806,0.7248,260.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:49.206607,44,0.17,0.1438,0.0825,0.7365,880.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:49.903544,65,0.1532,0.1067,0.0825,0.7365,1300.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:50.604298,26,0.1148,0.0389,0.081,0.2513,520.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:51.310241,31,0.1165,0.0413,0.0802,0.2571,620.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:52.323527,3,0.2837,0.1876,0.1097,0.5441,60.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:52.402507,3,0.2292,0.1404,0.0825,0.4185,60.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:52.805804,5,0.1533,0.1142,0.0863,0.3798,100.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:53.503916,0,0.0,0.0,0.0,0.0,0.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:54.003509,3,0.0956,0.0064,0.0903,0.1046,60.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:54.521449,6,0.0942,0.0142,0.0814,0.1199,120.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:54.600015,15,0.0985,0.0203,0.081,0.1526,300.0,0.05,2.67,detect,60,50,5000,20250929_152319
2025-09-29T15:23:54.696682,5,0.1057,0.0116,0.0934,0.1249,100.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:54.785011,1,0.0829,0.0,0.0829,0.0829,20.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:55.037986,0,0.0,0.0,0.0,0.0,0.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:55.076256,1,0.0906,0.0,0.0906,0.0906,20.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:55.260034,0,0.0,0.0,0.0,0.0,0.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:55.838731,1,0.1704,0.0,0.1704,0.1704,20.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:55.920330,2,0.1291,0.0417,0.0874,0.1708,40.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:56.177221,1,0.1702,0.0,0.1702,0.1702,20.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:56.262877,3,0.1165,0.0384,0.0818,0.17,60.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:56.313660,2,0.1858,0.0694,0.1164,0.2552,40.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:56.415551,1,0.3542,0.0,0.3542,0.3542,20.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:56.481150,3,0.2004,0.0816,0.1202,0.3124,60.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:56.577226,1,0.081,0.0,0.081,0.081,20.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:56.662516,0,0.0,0.0,0.0,0.0,0.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:56.759990,2,0.2746,0.0502,0.2244,0.3249,40.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:56.851639,4,0.2495,0.1802,0.1097,0.5575,80.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:57.004875,44,0.211,0.1687,0.0798,0.7842,880.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:57.158279,66,0.1592,0.1366,0.0802,0.7487,1320.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:57.315767,76,0.1301,0.0943,0.0798,0.7083,1520.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:57.462274,50,0.1984,0.1505,0.0806,0.7383,1000.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:57.605779,35,0.2,0.1558,0.0798,0.6074,700.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:57.853301,45,0.198,0.1625,0.0806,0.7033,900.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:57.905225,36,0.2419,0.1942,0.0802,0.7653,720.0,0.05,2.01,detect,60,50,5000,20250929_152319
2025-09-29T15:23:57.984790,25,0.2549,0.1963,0.0837,0.7738,500.0,0.05,9.2,detect,60,50,5000,20250929_152319
2025-09-29T15:23:58.136616,0,0.0,0.0,0.0,0.0,0.0,0.05,9.2,detect,60,50,5000,20250929_152319
2025-09-29T15:24:00.133853,3,0.0907,0.0023,0.0881,0.0937,60.0,0.05,9.2,detect,60,50,5000,20250929_152319
2025-09-29T15:24:00.230782,1,0.2911,0.0,0.2911,0.2911,20.0,0.05,9.2,detect,60,50,5000,20250929_152319
2025-09-29T15:24:00.269156,0,0.0,0.0,0.0,0.0,0.0,0.05,9.2,detect,60,50,5000,20250929_152319
2025-09-29T15:24:00.311899,2,0.1114,0.019,0.0924,0.1304,40.0,0.05,9.2,detect,60,50,5000,20250929_152319
2025-09-29T15:24:00.350945,5,0.107,0.0146,0.0906,0.1251,100.0,0.05,9.2,detect,60,50,5000,20250929_152319
2025-09-29T15:24:00.389308,2,0.1092,0.0016,0.1076,0.1108,40.0,0.05,9.2,detect,60,50,5000,20250929_152319
2025-09-29T15:24:00.423772,2,0.0903,0.0097,0.0806,0.1,40.0,0.05,9.2,detect,60,50,5000,20250929_152319
2025-09-29T15:24:00.502967,3,0.1056,0.0081,0.0947,0.1142,60.0,0.05,9.2,detect,60,50,5000,20250929_152319
2025-09-29T15:24:00.549645,2,0.0885,0.0011,0.0874,0.0896,40.0,0.05,9.2,detect,60,50,5000,20250929_152319
2025-09-29T15:24:00.593391,11,0.0989,0.0224,0.0798,0.1549,220.0,0.05,9.2,detect,60,50,5000,20250929_152319
2025-09-29T15:24:00.641676,3,0.0834,0.0021,0.0818,0.0863,60.0,0.05,11.16,detect,60,50,5000,20250929_152319
2025-09-29T15:24:00.679520,4,0.1054,0.0228,0.0821,0.1432,80.0,0.05,11.16,detect,60,50,5000,20250929_152319
2025-09-29T15:24:00.779960,7,0.1391,0.1026,0.0802,0.3884,140.0,0.05,11.16,detect,60,50,5000,20250929_152319
2025-09-29T15:24:00.831844,3,0.2837,0.2061,0.1082,0.5729,60.0,0.05,11.16,detect,60,50,5000,20250929_152319
2025-09-29T15:24:00.916461,1,0.0957,0.0,0.0957,0.0957,20.0,0.05,11.16,detect,60,50,5000,20250929_152319
2025-09-29T15:24:01.159204,5,0.104,0.0263,0.0841,0.1555,100.0,0.05,11.16,detect,60,50,5000,20250929_152319
2025-09-29T15:24:01.209470,10,0.1,0.0203,0.0798,0.1495,200.0,0.05,11.16,detect,60,50,5000,20250929_152319
2025-09-29T15:24:01.252938,22,0.106,0.0173,0.0802,0.1505,440.0,0.05,11.16,detect,60,50,5000,20250929_152319
2025-09-29T15:24:01.288692,15,0.0924,0.0102,0.0802,0.1131,300.0,0.05,11.16,detect,60,50,5000,20250929_152319
2025-09-29T15:24:01.333550,10,0.135,0.0476,0.0802,0.2153,200.0,0.05,11.16,detect,60,50,5000,20250929_152319
2025-09-29T15:24:01.376444,0,0.0,0.0,0.0,0.0,0.0,0.05,11.16,detect,60,50,5000,20250929_152319
2025-09-29T15:24:17.697997,30,0.105,0.0207,0.0825,0.161,600.0,0.05,21.8,detect,60,50,5000,20250929_152319
2025-09-29T15:24:17.743627,19,0.1082,0.0249,0.0798,0.1746,380.0,0.05,21.8,detect,60,50,5000,20250929_152319
2025-09-29T15:24:17.788286,0,0.0,0.0,0.0,0.0,0.0,0.05,21.8,detect,60,50,5000,20250929_152319
2025-09-29T15:24:17.904766,0,0.0,0.0,0.0,0.0,0.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:18.631506,1,0.1003,0.0,0.1003,0.1003,20.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:18.664134,0,0.0,0.0,0.0,0.0,0.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:18.697204,1,0.1398,0.0,0.1398,0.1398,20.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:18.731073,2,0.1625,0.0557,0.1067,0.2182,40.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:18.764977,6,0.3331,0.2415,0.1,0.7901,120.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:18.813372,3,0.348,0.3119,0.0856,0.7862,60.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:18.864828,3,0.2088,0.0101,0.1966,0.2214,60.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:18.941907,4,0.1739,0.0546,0.0951,0.2376,80.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:18.993878,11,0.3141,0.2358,0.0821,0.7005,220.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:19.039407,15,0.2211,0.1892,0.0802,0.5911,300.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:19.076752,9,0.2385,0.2068,0.0833,0.5838,180.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:19.119635,6,0.2502,0.2061,0.0899,0.6635,120.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:19.680094,6,0.1192,0.0465,0.0806,0.2197,120.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:19.714523,0,0.0,0.0,0.0,0.0,0.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:19.809234,4,0.0895,0.0036,0.0833,0.0927,80.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:19.894307,0,0.0,0.0,0.0,0.0,0.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:19.959326,6,0.112,0.0084,0.1034,0.1299,120.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:20.036427,2,0.0932,0.0032,0.0899,0.0964,40.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:20.073192,5,0.1048,0.0042,0.0971,0.1085,100.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:20.117188,10,0.092,0.0119,0.0825,0.1175,200.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:20.202632,5,0.1333,0.0705,0.0798,0.2668,100.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:20.252863,1,0.2755,0.0,0.2755,0.2755,20.0,0.05,19.19,detect,60,50,5000,20250929_152319
2025-09-29T15:24:20.294934,0,0.0,0.0,0.0,0.0,0.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:20.339003,1,0.1309,0.0,0.1309,0.1309,20.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:20.375725,0,0.0,0.0,0.0,0.0,0.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:20.488524,1,0.0802,0.0,0.0802,0.0802,20.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:20.534769,3,0.2781,0.2486,0.0798,0.6287,60.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:20.738586,5,0.1778,0.0443,0.1199,0.2383,100.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:20.815852,1,0.0806,0.0,0.0806,0.0806,20.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:20.853377,11,0.1916,0.0755,0.0825,0.3104,220.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:20.895749,10,0.1199,0.0458,0.0818,0.2261,200.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:20.943541,6,0.2605,0.1593,0.087,0.5218,120.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:20.991405,13,0.238,0.195,0.0896,0.7746,260.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:21.042640,10,0.2333,0.1974,0.0798,0.7594,200.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:21.086460,24,0.1551,0.1035,0.081,0.5164,480.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:21.129819,1,0.202,0.0,0.202,0.202,20.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:21.165095,0,0.0,0.0,0.0,0.0,0.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:21.210129,3,0.1092,0.0359,0.0821,0.16,60.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:21.250051,2,0.1438,0.0082,0.1356,0.152,40.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:21.293785,1,0.093,0.0,0.093,0.093,20.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:21.330033,2,0.1146,0.0215,0.093,0.1361,40.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:21.412228,1,0.1403,0.0,0.1403,0.1403,20.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:21.465568,5,0.0941,0.0135,0.0821,0.1199,100.0,0.05,12.56,detect,60,50,5000,20250929_152319
2025-09-29T15:24:21.511649,7,0.1105,0.0197,0.0899,0.1547,140.0,0.05,12.56,detect,60,50,5000,20250929_152319
